Date,Title,Price
2026-06-07,"Girl, Interrupted",42.92
2026-06-06,"Girl, Interrupted",41.79
2026-06-05,"Girl, Interrupted",41.75
2026-06-04,"Girl, Interrupted",42.1
2026-06-03,"Girl, Interrupted",40.94
2026-06-02,"Girl, Interrupted",39.47
2026-06-08,Fun Home: A Family Tragicomic,55.44
2026-06-07,Fun Home: A Family Tragicomic,55.62
2026-06-06,Fun Home: A Family Tragicomic,56.96
2026-06-05,Fun Home: A Family Tragicomic,58.08
2026-06-04,Fun Home: A Family Tragicomic,57.11
2026-06-03,Fun Home: A Family Tragicomic,58.6
2026-06-02,Fun Home: A Family Tragicomic,58.58
2026-06-08,"Fruits Basket, Vol. 6 (Fruits Basket #6)",19.51
2026-06-07,"Fruits Basket, Vol. 6 (Fruits Basket #6)",19.69
2026-06-06,"Fruits Basket, Vol. 6 (Fruits Basket #6)",19.23
2026-06-05,"Fruits Basket, Vol. 6 (Fruits Basket #6)",17.73
2026-06-04,"Fruits Basket, Vol. 6 (Fruits Basket #6)",17.48
2026-06-03,"Fruits Basket, Vol. 6 (Fruits Basket #6)",16.66
2026-06-02,"Fruits Basket, Vol. 6 (Fruits Basket #6)",15.57
2026-06-08,Deception Point,38.92
2026-06-07,Deception Point,38.81
2026-06-06,Deception Point,38.55
2026-06-05,Deception Point,38.21
2026-06-04,Deception Point,36.93
2026-06-03,Deception Point,35.6
2026-06-02,Deception Point,35.18
2026-06-08,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",37.76
2026-06-07,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",37.09
2026-06-06,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",35.84
2026-06-05,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.46
2026-06-04,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.62
2026-06-03,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.6
2026-06-02,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",37.03
2026-06-08,Catherine the Great: Portrait of a Woman,57.76
2026-06-07,Catherine the Great: Portrait of a Woman,56.69
2026-06-06,Catherine the Great: Portrait of a Woman,58.08
2026-06-05,Catherine the Great: Portrait of a Woman,59.57
2026-06-04,Catherine the Great: Portrait of a Woman,58.89
2026-06-03,Catherine the Great: Portrait of a Woman,58.64
2026-06-02,Catherine the Great: Portrait of a Woman,58.47
2026-06-08,Better Homes and Gardens New Cook Book,41.08
2026-06-07,Better Homes and Gardens New Cook Book,41.17
2026-06-06,Better Homes and Gardens New Cook Book,42.32
2026-06-05,Better Homes and Gardens New Cook Book,41.96
2026-06-04,Better Homes and Gardens New Cook Book,41.31
2026-06-03,Better Homes and Gardens New Cook Book,41.2
2026-06-02,Better Homes and Gardens New Cook Book,42.67
2026-06-08,An Unquiet Mind: A Memoir of Moods and Madness,21.35
2026-06-07,An Unquiet Mind: A Memoir of Moods and Madness,20.2
2026-06-06,An Unquiet Mind: A Memoir of Moods and Madness,21.2
2026-06-05,An Unquiet Mind: A Memoir of Moods and Madness,20.87
2026-06-04,An Unquiet Mind: A Memoir of Moods and Madness,20.88
2026-06-03,An Unquiet Mind: A Memoir of Moods and Madness,20.34
2026-06-02,An Unquiet Mind: A Memoir of Moods and Madness,20.62
2026-06-08,A Year in Provence (Provence #1),56.11
2026-06-07,A Year in Provence (Provence #1),57.54
2026-06-06,A Year in Provence (Provence #1),57.46
2026-06-05,A Year in Provence (Provence #1),56.48
2026-06-04,A Year in Provence (Provence #1),56.44
2026-06-03,A Year in Provence (Provence #1),57.33
2026-06-02,A Year in Provence (Provence #1),56.25
2026-06-08,World Without End (The Pillars of the Earth #2),31.77
2026-06-07,World Without End (The Pillars of the Earth #2),31.16
2026-06-06,World Without End (The Pillars of the Earth #2),30.95
2026-06-05,World Without End (The Pillars of the Earth #2),31.93
2026-06-04,World Without End (The Pillars of the Earth #2),32.41
2026-06-03,World Without End (The Pillars of the Earth #2),33.55
2026-06-02,World Without End (The Pillars of the Earth #2),34.58
2026-06-08,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.19
2026-06-07,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",48.2
2026-06-06,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",48.14
2026-06-05,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.79
2026-06-04,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.37
2026-06-03,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.69
2026-06-02,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",46.92
2026-06-08,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,49.57
2026-06-07,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,50.41
2026-06-06,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,51.24
2026-06-05,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,52.09
2026-06-04,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,51.36
2026-06-03,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,51.74
2026-06-02,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,51.82
2026-06-08,Where She Went (If I Stay #2),42.05
2026-06-07,Where She Went (If I Stay #2),43.13
2026-06-06,Where She Went (If I Stay #2),43.12
2026-06-05,Where She Went (If I Stay #2),42.7
2026-06-04,Where She Went (If I Stay #2),41.43
2026-06-03,Where She Went (If I Stay #2),40.16
2026-06-02,Where She Went (If I Stay #2),38.98
2026-06-08,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,54.01
2026-06-07,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,54.77
2026-06-06,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,55.35
2026-06-05,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,56.76
2026-06-04,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,55.75
2026-06-03,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,55.11
2026-06-02,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.85
2026-06-08,Two Summers,13.45
2026-06-07,Two Summers,12.23
2026-06-06,Two Summers,13.65
2026-06-05,Two Summers,14.48
2026-06-04,Two Summers,15.41
2026-06-03,Two Summers,16.16
2026-06-02,Two Summers,16.04
2026-06-08,This Is Your Brain on Music: The Science of a Human Obsession,38.89
2026-06-07,This Is Your Brain on Music: The Science of a Human Obsession,39.36
2026-06-06,This Is Your Brain on Music: The Science of a Human Obsession,39.62
2026-06-05,This Is Your Brain on Music: The Science of a Human Obsession,38.21
2026-06-04,This Is Your Brain on Music: The Science of a Human Obsession,38.65
2026-06-03,This Is Your Brain on Music: The Science of a Human Obsession,37.55
2026-06-02,This Is Your Brain on Music: The Science of a Human Obsession,36.58
2026-06-08,The Secret Garden,14.78
2026-06-07,The Secret Garden,13.76
2026-06-06,The Secret Garden,14.09
2026-06-05,The Secret Garden,12.87
2026-06-04,The Secret Garden,13.3
2026-06-03,The Secret Garden,14.07
2026-06-02,The Secret Garden,13.06
2026-06-08,The Raven King (The Raven Cycle #4),30.38
2026-06-07,The Raven King (The Raven Cycle #4),29.28
2026-06-06,The Raven King (The Raven Cycle #4),28.11
2026-06-05,The Raven King (The Raven Cycle #4),26.62
2026-06-04,The Raven King (The Raven Cycle #4),26.08
2026-06-03,The Raven King (The Raven Cycle #4),26.68
2026-06-02,The Raven King (The Raven Cycle #4),26.99
2026-06-08,The Raven Boys (The Raven Cycle #1),58.82
2026-06-07,The Raven Boys (The Raven Cycle #1),57.59
2026-06-06,The Raven Boys (The Raven Cycle #1),58.67
2026-06-05,The Raven Boys (The Raven Cycle #1),57.35
2026-06-04,The Raven Boys (The Raven Cycle #1),57.95
2026-06-03,The Raven Boys (The Raven Cycle #1),59.28
2026-06-02,The Raven Boys (The Raven Cycle #1),58.87
2026-06-08,The Power Greens Cookbook: 140 Delicious Superfood Recipes,12.52
2026-06-07,The Power Greens Cookbook: 140 Delicious Superfood Recipes,13.65
2026-06-06,The Power Greens Cookbook: 140 Delicious Superfood Recipes,12.89
2026-06-05,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.47
2026-06-04,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.4
2026-06-03,The Power Greens Cookbook: 140 Delicious Superfood Recipes,10.25
2026-06-02,The Power Greens Cookbook: 140 Delicious Superfood Recipes,10.37
2026-06-08,The Metamorphosis,29.13
2026-06-07,The Metamorphosis,29.43
2026-06-06,The Metamorphosis,29.52
2026-06-05,The Metamorphosis,30.16
2026-06-04,The Metamorphosis,30.26
2026-06-03,The Metamorphosis,28.88
2026-06-02,The Metamorphosis,29.87
2026-06-08,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.56
2026-06-07,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,41.41
2026-06-06,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,40.38
2026-06-05,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,39.09
2026-06-04,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,39.53
2026-06-03,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,38.78
2026-06-02,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,37.81
2026-06-08,The Little Paris Bookshop,25.13
2026-06-07,The Little Paris Bookshop,24.87
2026-06-06,The Little Paris Bookshop,24.32
2026-06-05,The Little Paris Bookshop,25.07
2026-06-04,The Little Paris Bookshop,25.07
2026-06-03,The Little Paris Bookshop,25.35
2026-06-02,The Little Paris Bookshop,25.53
2026-06-08,The Hiding Place,55.19
2026-06-07,The Hiding Place,55.0
2026-06-06,The Hiding Place,54.24
2026-06-05,The Hiding Place,53.77
2026-06-04,The Hiding Place,54.99
2026-06-03,The Hiding Place,54.86
2026-06-02,The Hiding Place,55.57
2026-06-08,The Grand Design,13.83
2026-06-07,The Grand Design,14.4
2026-06-06,The Grand Design,13.71
2026-06-05,The Grand Design,13.74
2026-06-04,The Grand Design,13.9
2026-06-03,The Grand Design,14.65
2026-06-02,The Grand Design,15.15
2026-06-08,The Firm,44.69
2026-06-07,The Firm,43.61
2026-06-06,The Firm,44.17
2026-06-05,The Firm,43.57
2026-06-04,The Firm,42.1
2026-06-03,The Firm,41.71
2026-06-02,The Firm,41.88
2026-06-08,The Fault in Our Stars,46.12
2026-06-07,The Fault in Our Stars,45.83
2026-06-06,The Fault in Our Stars,44.41
2026-06-05,The Fault in Our Stars,45.08
2026-06-04,The Fault in Our Stars,43.71
2026-06-03,The Fault in Our Stars,42.24
2026-06-02,The Fault in Our Stars,41.15
2026-06-08,The False Prince (The Ascendance Trilogy #1),56.86
2026-06-07,The False Prince (The Ascendance Trilogy #1),57.16
2026-06-06,The False Prince (The Ascendance Trilogy #1),56.72
2026-06-05,The False Prince (The Ascendance Trilogy #1),56.73
2026-06-04,The False Prince (The Ascendance Trilogy #1),57.86
2026-06-03,The False Prince (The Ascendance Trilogy #1),58.96
2026-06-02,The False Prince (The Ascendance Trilogy #1),58.63
2026-06-08,The Expatriates,45.03
2026-06-07,The Expatriates,44.89
2026-06-06,The Expatriates,45.55
2026-06-05,The Expatriates,44.11
2026-06-04,The Expatriates,43.74
2026-06-03,The Expatriates,44.2
2026-06-02,The Expatriates,43.97
2026-06-08,The Dream Thieves (The Raven Cycle #2),34.13
2026-06-07,The Dream Thieves (The Raven Cycle #2),32.84
2026-06-06,The Dream Thieves (The Raven Cycle #2),33.4
2026-06-05,The Dream Thieves (The Raven Cycle #2),32.46
2026-06-04,The Dream Thieves (The Raven Cycle #2),32.55
2026-06-03,The Dream Thieves (The Raven Cycle #2),31.73
2026-06-02,The Dream Thieves (The Raven Cycle #2),32.28
2026-06-08,The Darkest Corners,9.9
2026-06-07,The Darkest Corners,9.81
2026-06-06,The Darkest Corners,9.78
2026-06-05,The Darkest Corners,9.45
2026-06-04,The Darkest Corners,10.52
2026-06-03,The Darkest Corners,10.64
2026-06-02,The Darkest Corners,11.52
2026-06-08,The Crossover,37.49
2026-06-07,The Crossover,36.39
2026-06-06,The Crossover,37.3
2026-06-05,The Crossover,37.6
2026-06-04,The Crossover,38.08
2026-06-03,The Crossover,36.94
2026-06-02,The Crossover,37.09
2026-06-08,The 5th Wave (The 5th Wave #1),12.41
2026-06-07,The 5th Wave (The 5th Wave #1),12.61
2026-06-06,The 5th Wave (The 5th Wave #1),12.92
2026-06-05,The 5th Wave (The 5th Wave #1),12.04
2026-06-04,The 5th Wave (The 5th Wave #1),13.06
2026-06-03,The 5th Wave (The 5th Wave #1),14.13
2026-06-02,The 5th Wave (The 5th Wave #1),14.17
2026-06-08,Tell the Wind and Fire,46.47
2026-06-07,Tell the Wind and Fire,47.07
2026-06-06,Tell the Wind and Fire,47.5
2026-06-05,Tell the Wind and Fire,47.06
2026-06-04,Tell the Wind and Fire,47.76
2026-06-03,Tell the Wind and Fire,47.41
2026-06-02,Tell the Wind and Fire,48.55
2026-06-08,Tell Me Three Things,42.67
2026-06-07,Tell Me Three Things,42.24
2026-06-06,Tell Me Three Things,42.68
2026-06-05,Tell Me Three Things,41.45
2026-06-04,Tell Me Three Things,41.94
2026-06-03,Tell Me Three Things,40.44
2026-06-02,Tell Me Three Things,41.54
2026-06-08,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,24.07
2026-06-07,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,24.25
2026-06-06,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,23.84
2026-06-05,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,23.89
2026-06-04,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,23.95
2026-06-03,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,23.09
2026-06-02,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,21.95
2026-06-08,Siddhartha,34.83
2026-06-07,Siddhartha,35.04
2026-06-06,Siddhartha,34.46
2026-06-05,Siddhartha,34.95
2026-06-04,Siddhartha,36.22
2026-06-03,Siddhartha,34.73
2026-06-02,Siddhartha,33.79
2026-06-08,Shiver (The Wolves of Mercy Falls #1),14.81
2026-06-07,Shiver (The Wolves of Mercy Falls #1),14.57
2026-06-06,Shiver (The Wolves of Mercy Falls #1),14.28
2026-06-05,Shiver (The Wolves of Mercy Falls #1),14.4
2026-06-04,Shiver (The Wolves of Mercy Falls #1),13.08
2026-06-03,Shiver (The Wolves of Mercy Falls #1),13.15
2026-06-02,Shiver (The Wolves of Mercy Falls #1),12.31
2026-06-08,Remember Me?,10.92
2026-06-07,Remember Me?,9.97
2026-06-06,Remember Me?,8.96
2026-06-05,Remember Me?,8.06
2026-06-04,Remember Me?,6.65
2026-06-03,Remember Me?,6.48
2026-06-02,Remember Me?,6.64
2026-06-08,Red Dragon (Hannibal Lecter #1),22.72
2026-06-07,Red Dragon (Hannibal Lecter #1),22.66
2026-06-06,Red Dragon (Hannibal Lecter #1),22.12
2026-06-05,Red Dragon (Hannibal Lecter #1),21.44
2026-06-04,Red Dragon (Hannibal Lecter #1),20.78
2026-06-03,Red Dragon (Hannibal Lecter #1),19.63
2026-06-02,Red Dragon (Hannibal Lecter #1),20.96
2026-06-08,Peak: Secrets from the New Science of Expertise,16.84
2026-06-07,Peak: Secrets from the New Science of Expertise,15.67
2026-06-06,Peak: Secrets from the New Science of Expertise,16.65
2026-06-05,Peak: Secrets from the New Science of Expertise,16.05
2026-06-04,Peak: Secrets from the New Science of Expertise,15.99
2026-06-03,Peak: Secrets from the New Science of Expertise,14.98
2026-06-02,Peak: Secrets from the New Science of Expertise,14.0
2026-06-08,My Mother Was Nuts,32.35
2026-06-07,My Mother Was Nuts,32.91
2026-06-06,My Mother Was Nuts,33.24
2026-06-05,My Mother Was Nuts,32.89
2026-06-04,My Mother Was Nuts,32.75
2026-06-03,My Mother Was Nuts,31.41
2026-06-02,My Mother Was Nuts,31.02
2026-06-08,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.6
2026-06-07,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,23.74
2026-06-06,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,23.64
2026-06-05,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.75
2026-06-04,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,25.62
2026-06-03,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.6
2026-06-02,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.08
2026-06-08,Maybe Something Beautiful: How Art Transformed a Neighborhood,23.19
2026-06-07,Maybe Something Beautiful: How Art Transformed a Neighborhood,24.58
2026-06-06,Maybe Something Beautiful: How Art Transformed a Neighborhood,23.66
2026-06-05,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.35
2026-06-04,Maybe Something Beautiful: How Art Transformed a Neighborhood,21.62
2026-06-03,Maybe Something Beautiful: How Art Transformed a Neighborhood,21.55
2026-06-02,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.04
2026-06-08,Lola and the Boy Next Door (Anna and the French Kiss #2),24.08
2026-06-07,Lola and the Boy Next Door (Anna and the French Kiss #2),23.2
2026-06-06,Lola and the Boy Next Door (Anna and the French Kiss #2),23.8
2026-06-05,Lola and the Boy Next Door (Anna and the French Kiss #2),23.3
2026-06-04,Lola and the Boy Next Door (Anna and the French Kiss #2),23.82
2026-06-03,Lola and the Boy Next Door (Anna and the French Kiss #2),23.86
2026-06-02,Lola and the Boy Next Door (Anna and the French Kiss #2),24.37
2026-06-08,Logan Kade (Fallen Crest High #5.5),12.8
2026-06-07,Logan Kade (Fallen Crest High #5.5),11.51
2026-06-06,Logan Kade (Fallen Crest High #5.5),12.53
2026-06-05,Logan Kade (Fallen Crest High #5.5),11.16
2026-06-04,Logan Kade (Fallen Crest High #5.5),9.84
2026-06-03,Logan Kade (Fallen Crest High #5.5),9.25
2026-06-02,Logan Kade (Fallen Crest High #5.5),10.59
2026-06-08,Last One Home (New Beginnings #1),58.55
2026-06-07,Last One Home (New Beginnings #1),58.9
2026-06-06,Last One Home (New Beginnings #1),57.88
2026-06-05,Last One Home (New Beginnings #1),57.02
2026-06-04,Last One Home (New Beginnings #1),56.71
2026-06-03,Last One Home (New Beginnings #1),57.35
2026-06-02,Last One Home (New Beginnings #1),57.51
2026-06-08,Killing Floor (Jack Reacher #1),30.52
2026-06-07,Killing Floor (Jack Reacher #1),31.02
2026-06-06,Killing Floor (Jack Reacher #1),29.58
2026-06-05,Killing Floor (Jack Reacher #1),30.46
2026-06-04,Killing Floor (Jack Reacher #1),30.77
2026-06-03,Killing Floor (Jack Reacher #1),30.19
2026-06-02,Killing Floor (Jack Reacher #1),28.97
2026-06-08,Kill the Boy Band,16.94
2026-06-07,Kill the Boy Band,15.85
2026-06-06,Kill the Boy Band,14.59
2026-06-05,Kill the Boy Band,14.39
2026-06-04,Kill the Boy Band,15.65
2026-06-03,Kill the Boy Band,15.13
2026-06-02,Kill the Boy Band,14.84
2026-06-08,Isla and the Happily Ever After (Anna and the French Kiss #3),48.13
2026-06-07,Isla and the Happily Ever After (Anna and the French Kiss #3),47.07
2026-06-06,Isla and the Happily Ever After (Anna and the French Kiss #3),47.42
2026-06-05,Isla and the Happily Ever After (Anna and the French Kiss #3),47.31
2026-06-04,Isla and the Happily Ever After (Anna and the French Kiss #3),45.94
2026-06-03,Isla and the Happily Ever After (Anna and the French Kiss #3),44.73
2026-06-02,Isla and the Happily Ever After (Anna and the French Kiss #3),45.37
2026-06-08,If I Stay (If I Stay #1),38.31
2026-06-07,If I Stay (If I Stay #1),38.14
2026-06-06,If I Stay (If I Stay #1),37.29
2026-06-05,If I Stay (If I Stay #1),37.49
2026-06-04,If I Stay (If I Stay #1),38.63
2026-06-03,If I Stay (If I Stay #1),37.14
2026-06-02,If I Stay (If I Stay #1),36.5
2026-06-08,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),35.79
2026-06-07,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.74
2026-06-06,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.82
2026-06-05,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.07
2026-06-04,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),34.7
2026-06-03,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.18
2026-06-02,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),34.76
2026-06-08,Harry Potter and the Deathly Hallows (Harry Potter #7),24.56
2026-06-07,Harry Potter and the Deathly Hallows (Harry Potter #7),23.51
2026-06-06,Harry Potter and the Deathly Hallows (Harry Potter #7),23.71
2026-06-05,Harry Potter and the Deathly Hallows (Harry Potter #7),22.51
2026-06-04,Harry Potter and the Deathly Hallows (Harry Potter #7),23.13
2026-06-03,Harry Potter and the Deathly Hallows (Harry Potter #7),23.7
2026-06-02,Harry Potter and the Deathly Hallows (Harry Potter #7),24.86
2026-06-08,"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.62
2026-06-07,"Fruits Basket, Vol. 5 (Fruits Basket #5)",17.66
2026-06-06,"Fruits Basket, Vol. 5 (Fruits Basket #5)",18.89
2026-06-05,"Fruits Basket, Vol. 5 (Fruits Basket #5)",18.43
2026-06-04,"Fruits Basket, Vol. 5 (Fruits Basket #5)",17.14
2026-06-03,"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.31
2026-06-02,"Fruits Basket, Vol. 5 (Fruits Basket #5)",15.42
2026-06-08,Foundation (Foundation (Publication Order) #1),31.56
2026-06-07,Foundation (Foundation (Publication Order) #1),30.54
2026-06-06,Foundation (Foundation (Publication Order) #1),31.74
2026-06-05,Foundation (Foundation (Publication Order) #1),31.89
2026-06-04,Foundation (Foundation (Publication Order) #1),32.25
2026-06-03,Foundation (Foundation (Publication Order) #1),32.85
2026-06-02,Foundation (Foundation (Publication Order) #1),31.36
2026-06-08,Fool Me Once,15.98
2026-06-07,Fool Me Once,16.22
2026-06-06,Fool Me Once,15.07
2026-06-05,Fool Me Once,13.91
2026-06-04,Fool Me Once,14.45
2026-06-03,Fool Me Once,13.82
2026-06-02,Fool Me Once,12.57
2026-06-08,Find Her (Detective D.D. Warren #8),21.04
2026-06-07,Find Her (Detective D.D. Warren #8),20.25
2026-06-06,Find Her (Detective D.D. Warren #8),19.67
2026-06-05,Find Her (Detective D.D. Warren #8),19.58
2026-06-04,Find Her (Detective D.D. Warren #8),21.06
2026-06-03,Find Her (Detective D.D. Warren #8),20.5
2026-06-02,Find Her (Detective D.D. Warren #8),19.3
2026-06-08,Evicted: Poverty and Profit in the American City,43.55
2026-06-07,Evicted: Poverty and Profit in the American City,43.95
2026-06-06,Evicted: Poverty and Profit in the American City,42.71
2026-06-05,Evicted: Poverty and Profit in the American City,42.9
2026-06-04,Evicted: Poverty and Profit in the American City,43.24
2026-06-03,Evicted: Poverty and Profit in the American City,42.89
2026-06-02,Evicted: Poverty and Profit in the American City,43.31
2026-06-08,Drama,37.88
2026-06-07,Drama,38.55
2026-06-06,Drama,37.65
2026-06-05,Drama,37.38
2026-06-04,Drama,36.05
2026-06-03,Drama,36.95
2026-06-02,Drama,36.81
2026-06-08,Dracula the Un-Dead,35.0
2026-06-07,Dracula the Un-Dead,34.5
2026-06-06,Dracula the Un-Dead,33.73
2026-06-05,Dracula the Un-Dead,33.42
2026-06-04,Dracula the Un-Dead,34.11
2026-06-03,Dracula the Un-Dead,33.23
2026-06-02,Dracula the Un-Dead,33.68
2026-06-08,Digital Fortress,57.49
2026-06-07,Digital Fortress,57.81
2026-06-06,Digital Fortress,59.1
2026-06-05,Digital Fortress,59.11
2026-06-04,Digital Fortress,58.97
2026-06-03,Digital Fortress,57.72
2026-06-02,Digital Fortress,56.47
2026-06-08,"Death Note, Vol. 5: Whiteout (Death Note #5)",52.09
2026-06-07,"Death Note, Vol. 5: Whiteout (Death Note #5)",53.3
2026-06-06,"Death Note, Vol. 5: Whiteout (Death Note #5)",54.25
2026-06-05,"Death Note, Vol. 5: Whiteout (Death Note #5)",53.7
2026-06-04,"Death Note, Vol. 5: Whiteout (Death Note #5)",53.45
2026-06-03,"Death Note, Vol. 5: Whiteout (Death Note #5)",53.56
2026-06-02,"Death Note, Vol. 5: Whiteout (Death Note #5)",52.58
2026-06-08,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.43
2026-06-07,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",33.13
2026-06-06,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.71
2026-06-05,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.89
2026-06-04,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.13
2026-06-03,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",33.0
2026-06-02,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.85
2026-06-08,Critique of Pure Reason,19.65
2026-06-07,Critique of Pure Reason,18.82
2026-06-06,Critique of Pure Reason,18.09
2026-06-05,Critique of Pure Reason,18.74
2026-06-04,Critique of Pure Reason,18.87
2026-06-03,Critique of Pure Reason,20.3
2026-06-02,Critique of Pure Reason,21.11
2026-06-08,Booked,18.13
2026-06-07,Booked,16.68
2026-06-06,Booked,17.1
2026-06-05,Booked,16.17
2026-06-04,Booked,15.56
2026-06-03,Booked,14.22
2026-06-02,Booked,15.36
2026-06-08,"Blue Lily, Lily Blue (The Raven Cycle #3)",32.91
2026-06-07,"Blue Lily, Lily Blue (The Raven Cycle #3)",31.82
2026-06-06,"Blue Lily, Lily Blue (The Raven Cycle #3)",32.96
2026-06-05,"Blue Lily, Lily Blue (The Raven Cycle #3)",34.0
2026-06-04,"Blue Lily, Lily Blue (The Raven Cycle #3)",33.46
2026-06-03,"Blue Lily, Lily Blue (The Raven Cycle #3)",33.86
2026-06-02,"Blue Lily, Lily Blue (The Raven Cycle #3)",35.1
2026-06-08,Approval Junkie: Adventures in Caring Too Much,57.97
2026-06-07,Approval Junkie: Adventures in Caring Too Much,57.21
2026-06-06,Approval Junkie: Adventures in Caring Too Much,57.36
2026-06-05,Approval Junkie: Adventures in Caring Too Much,56.33
2026-06-04,Approval Junkie: Adventures in Caring Too Much,56.64
2026-06-03,Approval Junkie: Adventures in Caring Too Much,56.9
2026-06-02,Approval Junkie: Adventures in Caring Too Much,56.15
2026-06-08,An Abundance of Katherines,8.6
2026-06-07,An Abundance of Katherines,9.99
2026-06-06,An Abundance of Katherines,9.99
2026-06-05,An Abundance of Katherines,11.04
2026-06-04,An Abundance of Katherines,11.64
2026-06-03,An Abundance of Katherines,12.72
2026-06-02,An Abundance of Katherines,11.35
2026-06-08,America's War for the Greater Middle East: A Military History,51.95
2026-06-07,America's War for the Greater Middle East: A Military History,52.17
2026-06-06,America's War for the Greater Middle East: A Military History,53.1
2026-06-05,America's War for the Greater Middle East: A Military History,53.41
2026-06-04,America's War for the Greater Middle East: A Military History,53.9
2026-06-03,America's War for the Greater Middle East: A Military History,52.81
2026-06-02,America's War for the Greater Middle East: A Military History,53.84
2026-06-08,Alight (The Generations Trilogy #2),58.87
2026-06-07,Alight (The Generations Trilogy #2),57.71
2026-06-06,Alight (The Generations Trilogy #2),56.39
2026-06-05,Alight (The Generations Trilogy #2),55.61
2026-06-04,Alight (The Generations Trilogy #2),55.24
2026-06-03,Alight (The Generations Trilogy #2),55.13
2026-06-02,Alight (The Generations Trilogy #2),55.47
2026-06-08,A Girl's Guide to Moving On (New Beginnings #2),32.67
2026-06-07,A Girl's Guide to Moving On (New Beginnings #2),34.08
2026-06-06,A Girl's Guide to Moving On (New Beginnings #2),32.71
